,Unnamed: 0,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction,aimedAction
1,1,Yangfangfang,6,4,6,10,14,7,"[2748, 3026, 3191, 3354, 3501, 3657, 3800, 4630, 5041, 6126, 6348, 6533, 6711]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [9, 8], [8, 8], [7, 8], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,6,8,270,
2,2,Yangfangfang,3,6,11,6,7,12,"[2715, 2905, 3083, 3241, 4037, 4244, 4425, 4601, 5057, 5422, 5740, 6070]","[(7, 12), [6, 12], [5, 12], [4, 12], [3, 12], [3, 11], [3, 10], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[7],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,8,6,0,
3,3,Yangfangfang,3,7,11,7,7,14,"[2733, 2994, 3181, 3345, 3993, 4411, 5341, 6235, 6422, 6589, 6774, 6966, 7418, 7847, 8656]","[(7, 14), [6, 14], [7, 14], [6, 14], [5, 14], [4, 14], [3, 14], [3, 13], [4, 13], [4, 12], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [3, 7]]","[(-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]","[2, 8]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,8,7,0,
4,4,Yangfangfang,4,10,10,10,7,3,"[2622, 2850, 3027, 3414, 4239, 4427, 4598, 4775, 4940, 5110, 5340, 5713]","[(7, 3), [6, 3], [6, 2], [5, 2], [4, 2], [4, 3], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[2],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,7,180,
5,5,Yangfangfang,9,3,9,11,1,7,"[2551, 2754, 2938, 3100, 3683, 4462, 4641, 4793, 4966, 5125, 5571, 5990]","[(1, 7), [1, 6], [1, 5], [1, 4], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,8,8,90,
6,6,Yangfangfang,5,4,5,10,11,7,"[2504, 2693, 2873, 3131, 3591, 4692, 4950, 5127, 5284, 5470, 5664]","[(11, 7), [11, 8], [11, 9], [11, 8], [11, 9], [11, 10], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10]]","[(0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[3],"[2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]",1,6,6,270,
7,7,Yangfangfang,5,5,9,5,7,13,"[2462, 2692, 2869, 3046, 3204, 3374, 3562, 3773, 3961, 4148, 4950, 5298]","[(7, 13), [7, 12], [7, 11], [7, 10], [6, 10], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,0,
8,8,Yangfangfang,5,11,9,11,7,4,"[2537, 2741, 2918, 3087, 3251, 3426, 3583, 4382, 4580]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180,
9,9,Yangfangfang,5,4,9,4,7,10,"[2317, 2494, 2658, 2825, 2989, 3152, 3565, 4118, 4648, 5131]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [7, 4], [8, 4], [9, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",special,4,6,0,
0,0,Why,2,5,2,9,10,7,"[3732, 4137, 4445, 4748, 5019, 5821, 6063, 6484, 6666, 7390, 7676, 8044]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [4, 7], [4, 6], [3, 6], [3, 5], [2, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1,4,8,270,
1,1,Why,4,11,10,11,7,3,"[2038, 2207, 2403, 2570, 2762, 2965, 3162, 3505, 3863, 4203, 4419]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [8, 11], [9, 11], [10, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,6,8,180,
2,2,Why,3,3,11,3,7,10,"[2035, 2219, 2402, 2575, 2762, 2954, 3188, 3541, 3913, 4111, 4312, 4692, 4970]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3], [10, 3], [9, 3], [10, 3], [11, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0)]",[11],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",1,8,7,0,
3,3,Why,3,6,11,6,7,12,"[1913, 2092, 2342, 2529, 2713, 2963, 3170, 3480, 3689, 3854, 4465, 4728]","[(7, 12), [7, 11], [7, 10], [6, 10], [6, 9], [6, 8], [6, 7], [6, 6], [5, 6], [4, 6], [4, 5], [4, 6], [3, 6]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0)]","[3, 10]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",2,8,6,0,
4,4,Why,4,7,10,7,7,1,"[1909, 2107, 2270, 2449, 2623, 2854, 3103, 3415, 3603]","[(7, 1), [7, 2], [8, 2], [8, 3], [8, 4], [8, 5], [8, 6], [8, 7], [9, 7], [10, 7]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",1,6,6,180,
5,5,Why,5,7,9,7,7,0,"[1887, 2055, 2227, 2412, 2614, 2774, 3088, 3231, 3941, 4154, 4367]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 7], [8, 7], [9, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,180,
6,6,Why,5,8,9,8,7,2,"[1806, 2026, 2206, 2380, 2544, 2722, 2900, 3253, 3819, 4032]","[(7, 2), [7, 3], [7, 4], [7, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 7], [6, 8], [5, 8]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (-1, 0)]","[4, 8]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,4,6,180,
7,7,Why,13,3,13,11,5,7,"[1882, 2053, 2228, 2414, 2641, 2812, 3070, 3256, 3595, 3784, 3955, 4148]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 6], [13, 5], [13, 4], [13, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0,8,8,90,
8,8,Why,7,4,7,10,0,7,"[1821, 1986, 2167, 2333, 2520, 2713, 3064, 3320, 3846, 4037, 4375, 4570]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [5, 7], [5, 6], [6, 6], [7, 6], [7, 5], [7, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1,6,7,90,
9,9,Why,2,3,2,11,9,7,"[1906, 2092, 2260, 2446, 2629, 2808, 3009, 3273, 3424, 3611, 3799, 3978, 4318]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 8], [2, 7], [2, 6], [2, 5], [2, 4], [2, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,8,7,270,
0,0,Zhanghua,0,3,0,11,8,7,"[2631, 2983, 3429, 3786, 4061, 4281, 4630, 4827, 5319, 5469, 5828, 6035, 6230, 6524, 7039, 7355]","[(8, 7), [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [5, 2], [6, 2], [5, 2], [4, 2], [3, 2], [2, 2], [1, 2], [0, 2], [0, 3]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[7, 9]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,8,8,270,
1,1,Zhanghua,9,4,9,10,1,7,"[6325, 6695, 8356, 8673, 8881, 9364, 9551, 9722, 9897, 10076, 10912, 11074, 11218]","[(1, 7), [2, 7], [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [9, 10]]","[(1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",1,6,8,90,
2,2,Zhanghua,4,8,10,8,7,2,"[4047, 4307, 4439, 4587, 4709, 4889, 5223, 5389, 5527]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [9, 8], [10, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2]",0,6,6,180,
3,3,Zhanghua,10,4,10,10,3,7,"[2461, 2626, 2754, 2871, 2990, 3119, 3369, 3732, 3900, 4055, 4294, 4442]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",1,6,7,90,
4,4,Zhanghua,5,6,9,6,7,12,"[2675, 2848, 3012, 3198, 3737, 4259, 4563, 4807]","[(7, 12), [7, 11], [7, 10], [8, 10], [8, 9], [9, 9], [9, 8], [9, 7], [9, 6]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]","[3, 5]","[0, 0, 0, 0, 0, 0, 0, 0]",2,4,6,0,
5,5,Zhanghua,7,5,7,9,14,7,"[2042, 2256, 2456, 2591, 2782, 3015, 3407, 3846, 4212]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [7, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,270,
6,6,Zhanghua,3,1,11,1,7,7,"[1944, 2104, 2281, 2488, 3181, 4510, 4812, 5199, 5687, 6093, 6308, 6529]","[(7, 7), [7, 6], [7, 5], [7, 4], [8, 4], [7, 4], [7, 3], [7, 2], [7, 1], [8, 1], [9, 1], [10, 1], [11, 1]]","[(0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[5, 4]","[0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2]",2,8,6,0,
7,7,Zhanghua,5,14,9,14,7,6,"[2014, 2170, 2304, 2442, 2579, 2969, 3364, 3683, 4211, 4570]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [7, 14], [8, 14], [9, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,8,180,
8,8,Zhanghua,7,3,7,11,0,7,"[2144, 3100, 3253, 3378, 3505, 3737, 3879, 4606, 5058, 5264, 5468]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [5, 8], [6, 8], [7, 8], [7, 9], [7, 10], [7, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",1,8,7,90,
9,9,Zhanghua,8,3,8,11,1,7,"[1962, 2195, 2364, 2507, 2624, 2749, 3319, 3689, 4338, 4597, 4743]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, -1), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1]",special,8,7,90,
0,0,Chang xin,7,4,7,10,0,7,"[2412, 2620, 2812, 3108, 3325, 3475, 3571, 3721, 4027, 4330]","[(0, 7), [0, 6], [0, 5], [0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,6,7,90,
1,1,Chang xin,12,3,12,11,4,7,"[2498, 2681, 2807, 2937, 3079, 3246, 3538, 3892, 4083, 4315, 5416, 6425, 6628, 6947, 7131, 7274, 7572, 7800]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6], [14, 6], [13, 6], [12, 6], [12, 7], [12, 8], [12, 9], [12, 10], [12, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",1,8,8,90,
2,2,Chang xin,13,4,13,10,7,7,"[1993, 2188, 2330, 2486, 2629, 3017, 3290, 3464, 4021, 4975, 5233, 5682, 6223]","[(7, 7), [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [14, 7], [14, 6], [14, 7], [14, 6], [14, 5], [14, 4], [13, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0)]","[7, 9]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",2,6,6,90,
3,3,Chang xin,10,5,10,9,4,7,"[2022, 2217, 2376, 2723, 3187, 3414, 3934, 4299, 4703, 5137]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [7, 7], [8, 7], [8, 6], [9, 6], [10, 6], [10, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]",[5],"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1,4,6,90,
4,4,Chang xin,4,5,4,9,11,7,"[2132, 2288, 2807, 3649, 3830, 3996, 4182, 4492, 4736, 4967, 5432]","[(11, 7), [11, 8], [10, 8], [10, 9], [9, 9], [8, 9], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[2, 6]","[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2]",2,4,7,270,
5,5,Chang xin,5,12,9,12,7,4,"[2298, 2483, 2683, 2905, 3123, 3303, 3512, 3970, 4222, 4530]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [8, 12], [9, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",0,4,8,180,
6,6,Chang xin,8,3,8,11,14,7,"[2728, 3020, 3309, 3612, 3857, 4132, 4412, 4770, 5512, 5785]","[(14, 7), [13, 7], [13, 6], [12, 6], [11, 6], [11, 5], [10, 5], [10, 4], [9, 4], [9, 3], [8, 3]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[],"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",0,8,6,270,
7,7,Chang xin,8,4,8,10,0,7,"[1918, 2165, 2665, 2849, 3516, 3768, 4308, 4779, 5110, 5318, 5545, 5947, 6191, 6589, 6742]","[(0, 7), [1, 7], [2, 7], [2, 6], [3, 6], [2, 6], [2, 7], [2, 6], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [8, 4]]","[(1, 0), (1, 0), (0, -1), (1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[6, 5]","[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",2,6,8,90,
8,8,Chang xin,3,10,11,10,7,3,"[2160, 2332, 2519, 2652, 2826, 3104, 3520, 3688, 3929, 4474, 4697]","[(7, 3), [7, 4], [7, 5], [7, 6], [8, 6], [9, 6], [9, 7], [9, 8], [9, 9], [10, 9], [11, 9], [11, 10]]","[(0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0]",1,8,7,180,
9,9,Chang xin,5,3,5,11,13,7,"[2211, 2375, 2550, 2615, 2967, 3989, 5419, 6201, 6595, 7060, 7272, 7798, 8003, 8421]","[(13, 7), [12, 7], [11, 7], [10, 7], [10, 8], [9, 8], [8, 8], [8, 9], [7, 9], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]",[4],"[0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 2, 2, 2]",special,8,8,270,
0,0,Suyue,7,5,7,9,0,7,"[4542, 4989, 5203, 5359, 5575, 5755, 5961, 6504, 7232]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [4, 8], [5, 8], [6, 8], [7, 8], [7, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,7,90,
1,1,Suyue,3,2,11,2,7,8,"[3087, 3269, 3454, 3626, 3814, 3964, 4182, 4439, 4674, 4878]","[(7, 8), [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [8, 2], [9, 2], [10, 2], [11, 2]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",1,8,6,0,
2,2,Suyue,5,5,9,5,7,13,"[2527, 2682, 2843, 3007, 3155, 3314, 3489, 3666, 4110, 4373, 5620, 6025, 7208, 8204, 8867, 9141, 9793, 10001]","[(7, 13), [7, 12], [6, 12], [6, 11], [6, 10], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 6], [6, 5], [6, 6], [6, 5], [6, 6], [6, 5], [7, 5], [8, 5], [9, 5]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, 1), (0, -1), (0, 1), (0, -1), (1, 0), (1, 0), (1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",1,4,8,0,
3,3,Suyue,4,2,10,2,7,9,"[2610, 2944, 3139, 3290, 3449, 3611, 3788, 4104, 4431, 4605]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [8, 2], [9, 2], [10, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",0,6,7,0,
4,4,Suyue,4,0,10,0,7,8,"[1893, 2028, 2215, 2390, 2556, 2718, 2900, 3064, 3253, 3419, 3646, 4240, 4492, 4654, 5591, 5779, 5981, 6185, 6421, 6629, 6795]","[(7, 8), [7, 7], [7, 6], [6, 6], [6, 5], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [7, 0], [7, 0], [7, 1], [7, 2], [7, 3], [7, 2], [7, 1], [7, 0], [7, 0], [6, 0], [5, 0], [4, 0]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, 1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",2,6,8,0,
5,5,Suyue,5,3,5,11,13,7,"[2597, 2761, 2913, 3078, 3239, 3378, 3546, 3734, 3941, 4560, 4791, 5025]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [5, 5], [5, 4], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1,8,8,270,
6,6,Suyue,5,4,9,4,7,10,"[1774, 1956, 2132, 2345, 2521, 2710, 3217, 3449, 4281, 4615]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [7, 4], [6, 4], [5, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0), (-1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 2, 2, 1, 1]",1,4,6,0,
7,7,Suyue,4,7,10,7,7,13,"[1737, 1899, 2085, 2247, 2436, 2604, 2846, 3060, 3245]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2]",0,6,6,0,
8,8,Suyue,3,2,11,2,7,9,"[2061, 2209, 2360, 2510, 2659, 2875, 3319, 3585, 3730, 3894, 4076, 4321, 4524, 4672, 4909]","[(7, 9), [7, 8], [7, 7], [7, 8], [7, 7], [7, 6], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2]]","[(0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",2,8,7,0,
9,9,Suyue,4,8,10,8,7,1,"[1718, 2373, 3068, 3263, 3383, 3578, 3746, 3902, 4068, 4234, 4496, 5282, 5448, 7289]","[(7, 1), [7, 0], [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [10, 8]]","[(0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, -1)]",[11],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",special,6,7,180,
